step,age,gender,category,amount,fraud
0,'3','M','es_transportation',21.93,0
0,'5','M','es_food',71.32,0
0,'2','F','es_transportation',5.18,0
0,'2','M','es_otherservices',111.46,0
0,'2','M','es_transportation',15.04,0
0,'3','M','es_transportation',44.23,0
0,'2','F','es_transportation',33.12,0
0,'3','M','es_transportation',26.11,0
0,'3','F','es_transportation',35.76,0
0,'5','M','es_transportation',7.24,0
0,'4','M','es_transportation',26.69,0
0,'3','F','es_transportation',50.8,0
0,'5','M','es_transportation',17.66,0
0,'6','M','es_transportation',39.9,0
0,'3','F','es_transportation',56.89,0
0,'2','M','es_transportation',6.72,0
0,'5','M','es_transportation',39.73,0
0,'1','F','es_transportation',7.55,0
0,'2','F','es_tech',210.42,0
0,'3','F','es_transportation',2.81,0
0,'2','F','es_transportation',43.29,0
0,'1','F','es_transportation',15.33,0
0,'3','M','es_transportation',57.63,0
0,'2','F','es_transportation',52.05,0
0,'2','F','es_transportation',10.54,0
0,'4','F','es_fashion',119.81,1
0,'4','F','es_fashion',506.77,1
0,'4','F','es_transportation',35.33,0
0,'3','F','es_transportation',17.0,0
0,'0','F','es_transportation',14.72,0
0,'1','F','es_transportation',4.23,0
0,'1','M','es_transportation',6.63,0
0,'2','F','es_transportation',40.06,0
0,'4','M','es_transportation',31.48,0
0,'4','F','es_food',47.75,0
0,'1','F','es_transportation',52.53,0
0,'2','F','es_transportation',34.68,0
0,'4','M','es_transportation',22.16,0
0,'3','M','es_transportation',9.77,0
0,'5','M','es_otherservices',3.67,0
0,'6','F','es_transportation',30.44,0
0,'2','M','es_transportation',27.06,0
0,'1','F','es_transportation',11.07,0
0,'2','F','es_transportation',17.24,0
0,'2','M','es_transportation',10.67,0
0,'1','F','es_transportation',11.56,0
0,'4','F','es_transportation',31.48,0
0,'4','M','es_transportation',22.25,0
0,'5','F','es_transportation',41.3,0
0,'2','M','es_transportation',51.17,0
0,'2','F','es_transportation',68.16,0
0,'3','F','es_tech',131.09,0
0,'2','M','es_transportation',9.51,0
0,'3','M','es_transportation',40.45,0
0,'4','F','es_transportation',23.37,0
0,'2','F','es_transportation',7.68,0
0,'1','F','es_transportation',15.79,0
0,'4','M','es_transportation',29.6,0
0,'3','F','es_transportation',0.83,0
0,'2','M','es_transportation',6.35,0
0,'1','M','es_transportation',37.73,0
0,'2','F','es_transportation',7.38,0
0,'2','F','es_transportation',12.3,0
0,'3','F','es_transportation',58.94,0
0,'2','F','es_transportation',10.11,0
0,'2','M','es_transportation',9.41,0
0,'3','F','es_transportation',7.19,0
0,'4','M','es_transportation',63.28,0
0,'2','F','es_transportation',77.8,0
0,'3','M','es_transportation',23.91,0
0,'4','F','es_transportation',28.29,0
0,'2','M','es_transportation',38.95,0
0,'5','M','es_transportation',18.34,0
0,'6','M','es_transportation',29.54,0
0,'3','M','es_wellnessandbeauty',11.83,0
0,'2','F','es_transportation',35.01,0
0,'3','M','es_transportation',19.13,0
0,'5','M','es_transportation',68.68,0
0,'5','M','es_transportation',40.07,0
0,'1','F','es_transportation',28.23,0
0,'1','M','es_wellnessandbeauty',43.13,0
0,'2','F','es_transportation',4.81,0
0,'4','F','es_hyper',52.66,0
0,'3','F','es_transportation',17.31,0
0,'3','F','es_transportation',0.24,0
0,'4','M','es_transportation',15.99,0
0,'4','F','es_transportation',9.82,0
0,'2','M','es_transportation',45.12,0
0,'2','F','es_transportation',11.67,0
0,'3','F','es_transportation',23.78,0
0,'1','F','es_transportation',26.22,0
0,'2','M','es_transportation',41.36,0
0,'2','M','es_transportation',31.54,0
0,'3','F','es_transportation',37.62,0
0,'3','M','es_transportation',0.37,0
0,'1','M','es_transportation',49.06,0
0,'3','M','es_transportation',33.11,0
0,'3','F','es_transportation',41.56,0
0,'4','F','es_transportation',18.25,0
0,'2','F','es_food',63.91,0
0,'5','F','es_transportation',18.44,0
0,'2','M','es_transportation',71.49,0
0,'1','M','es_transportation',11.41,0
0,'4','M','es_transportation',46.44,0
0,'2','F','es_transportation',47.5,0
0,'1','F','es_transportation',1.26,0
0,'4','M','es_transportation',11.99,0
0,'3','M','es_fashion',155.48,0
0,'1','F','es_transportation',31.34,0
0,'3','M','es_transportation',39.22,0
0,'2','M','es_transportation',13.38,0
0,'2','F','es_transportation',16.45,0
0,'5','F','es_food',63.12,0
0,'1','F','es_transportation',60.45,0
0,'2','M','es_transportation',43.92,0
0,'4','M','es_transportation',10.08,0
0,'2','M','es_transportation',20.94,0
0,'2','F','es_wellnessandbeauty',38.0,0
0,'2','M','es_transportation',12.05,0
0,'1','M','es_transportation',21.23,0
0,'4','M','es_barsandrestaurants',45.77,0
0,'4','M','es_transportation',6.73,0
0,'5','M','es_transportation',27.31,0
0,'2','F','es_transportation',30.1,0
0,'3','F','es_hyper',35.8,0
0,'6','F','es_health',204.21,0
0,'2','M','es_transportation',6.05,0
0,'6','F','es_transportation',3.44,0
0,'2','M','es_transportation',69.87,0
0,'2','F','es_transportation',14.76,0
0,'1','M','es_transportation',20.45,0
0,'3','M','es_transportation',23.78,0
0,'2','F','es_transportation',70.2,0
0,'2','M','es_transportation',31.71,0
0,'4','F','es_otherservices',62.57,0
0,'1','F','es_transportation',24.27,0
0,'4','F','es_transportation',43.73,0
0,'2','M','es_transportation',19.92,0
0,'4','M','es_hyper',42.15,0
0,'5','F','es_barsandrestaurants',15.29,0
0,'2','F','es_transportation',54.48,0
0,'4','M','es_otherservices',20.57,0
0,'4','F','es_transportation',15.44,0
0,'2','F','es_transportation',57.57,0
0,'2','F','es_transportation',37.25,0
0,'3','F','es_transportation',14.76,0
0,'5','M','es_transportation',22.25,0
0,'4','F','es_wellnessandbeauty',82.8,0
0,'1','F','es_hyper',57.32,0
0,'2','M','es_transportation',68.21,0
0,'4','M','es_transportation',79.72,0
0,'4','F','es_transportation',7.72,0
0,'2','M','es_transportation',33.4,0
0,'6','M','es_transportation',33.61,0
0,'5','F','es_transportation',22.17,0
0,'3','M','es_wellnessandbeauty',75.92,0
0,'5','M','es_transportation',24.75,0
0,'4','F','es_transportation',32.82,0
0,'3','F','es_food',71.33,0
0,'5','M','es_transportation',27.72,0
0,'2','F','es_food',44.52,0
0,'1','M','es_transportation',52.5,0
0,'2','F','es_transportation',41.09,0
0,'2','F','es_transportation',54.68,0
0,'3','M','es_transportation',12.38,0
0,'1','F','es_transportation',53.08,0
0,'1','M','es_hyper',43.76,0
0,'5','F','es_barsandrestaurants',74.48,0
0,'3','M','es_transportation',65.2,0
0,'4','F','es_transportation',25.89,0
0,'4','M','es_transportation',13.83,0
0,'3','M','es_transportation',2.38,0
0,'2','M','es_transportation',44.9,0
0,'2','F','es_transportation',23.16,0
0,'3','F','es_transportation',23.96,0
0,'3','M','es_transportation',8.97,0
0,'5','M','es_transportation',14.02,0
0,'2','F','es_sportsandtoys',383.14,1
0,'6','F','es_sportsandtoys',321.7,1
0,'3','F','es_transportation',22.47,0
0,'2','M','es_transportation',19.78,0
0,'4','M','es_health',234.92,0
0,'2','F','es_transportation',16.52,0
0,'4','F','es_transportation',55.84,0
0,'2','M','es_transportation',34.87,0
0,'3','F','es_transportation',19.96,0
0,'4','F','es_transportation',10.02,0
0,'5','M','es_transportation',46.57,0
0,'2','F','es_transportation',8.17,0
0,'6','M','es_health',235.29,0
0,'2','M','es_transportation',30.39,0
0,'5','F','es_transportation',11.56,0
0,'2','M','es_health',99.2,0
0,'5','M','es_transportation',22.58,0
0,'3','F','es_food',18.48,0
0,'2','F','es_transportation',30.37,0
0,'6','M','es_transportation',4.17,0
0,'3','F','es_transportation',56.57,0
0,'2','F','es_transportation',15.61,0
0,'3','M','es_food',38.45,0
0,'5','F','es_transportation',2.81,0
0,'2','F','es_transportation',33.55,0
0,'2','M','es_fashion',15.45,0
0,'2','F','es_transportation',6.48,0
0,'3','M','es_health',101.76,0
0,'5','F','es_transportation',19.04,0
0,'1','M','es_transportation',21.65,0
0,'3','F','es_transportation',33.84,0
0,'4','F','es_transportation',2.21,0
0,'6','F','es_transportation',36.14,0
0,'2','F','es_transportation',33.81,0
0,'4','F','es_transportation',38.06,0
0,'4','M','es_transportation',7.19,0
0,'5','F','es_transportation',6.47,0
0,'2','F','es_fashion',48.32,0
0,'3','F','es_transportation',36.49,0
0,'2','M','es_transportation',31.14,0
0,'2','F','es_transportation',45.97,0
0,'2','F','es_transportation',22.48,0
0,'3','M','es_transportation',25.79,0
0,'3','F','es_transportation',45.84,0
0,'2','F','es_transportation',19.04,0
0,'1','M','es_transportation',1.67,0
0,'3','F','es_food',38.97,0
0,'2','F','es_transportation',3.39,0
0,'1','M','es_transportation',22.14,0
0,'2','F','es_transportation',17.1,0
0,'2','F','es_transportation',4.54,0
0,'1','F','es_health',908.5,1
0,'4','M','es_health',142.86,1
0,'2','M','es_transportation',46.5,0
0,'3','M','es_wellnessandbeauty',22.64,0
0,'3','M','es_hyper',1.14,0
0,'2','F','es_transportation',36.96,0
0,'3','M','es_transportation',61.87,0
0,'2','M','es_transportation',12.05,0
0,'3','M','es_food',102.96,0
0,'2','F','es_transportation',23.48,0
0,'2','M','es_transportation',16.56,0
0,'2','F','es_transportation',58.07,0
0,'3','F','es_hyper',9.71,0
0,'1','F','es_transportation',26.34,0
0,'2','F','es_transportation',31.95,0
0,'6','F','es_transportation',23.26,0
0,'1','F','es_sportsandtoys',61.65,0
1,'2','M','es_transportation',4.65,0
1,'3','M','es_transportation',5.81,0
1,'3','F','es_transportation',56.62,0
1,'3','M','es_transportation',29.32,0
1,'2','F','es_transportation',24.19,0
1,'2','F','es_transportation',6.79,0
1,'3','F','es_transportation',74.53,0
1,'4','F','es_sportsandtoys',255.14,1
1,'4','F','es_sportsandtoys',21.93,1
1,'4','M','es_transportation',5.36,0
1,'2','F','es_transportation',0.91,0
1,'5','F','es_transportation',8.37,0
1,'2','M','es_transportation',41.26,0
1,'3','F','es_transportation',30.24,0
1,'1','F','es_transportation',67.85,0
1,'1','M','es_transportation',12.88,0
1,'2','M','es_transportation',44.09,0
1,'0','F','es_transportation',42.23,0
1,'3','F','es_transportation',50.78,0
1,'4','F','es_home',43.37,0
1,'2','M','es_wellnessandbeauty',4.81,0
1,'1','M','es_transportation',2.19,0
1,'2','M','es_transportation',25.85,0
1,'3','F','es_transportation',57.22,0
1,'2','M','es_transportation',2.13,0
1,'4','M','es_transportation',8.04,0
1,'3','M','es_transportation',35.63,0
1,'3','F','es_transportation',0.41,0
1,'3','F','es_transportation',9.91,0
1,'4','M','es_transportation',41.05,0
1,'4','F','es_transportation',21.62,0
1,'2','M','es_transportation',20.13,0
1,'4','M','es_transportation',35.53,0
1,'3','M','es_transportation',15.87,0
1,'2','M','es_transportation',2.17,0
1,'1','M','es_transportation',3.66,0
1,'2','M','es_transportation',24.24,0
1,'4','F','es_transportation',53.29,0
1,'3','F','es_transportation',56.13,0
1,'2','F','es_tech',5.24,0
1,'3','F','es_transportation',0.85,0
1,'0','F','es_transportation',33.87,0
1,'6','M','es_transportation',43.04,0
1,'3','M','es_transportation',29.22,0
1,'2','F','es_transportation',39.1,0
1,'6','M','es_transportation',16.81,0
1,'2','M','es_transportation',5.71,0
1,'2','M','es_barsandrestaurants',37.08,0
1,'4','M','es_transportation',47.98,0
1,'2','M','es_transportation',36.76,0
1,'1','M','es_transportation',3.75,0
1,'3','F','es_transportation',13.98,0
1,'3','F','es_transportation',27.62,0
1,'4','F','es_transportation',41.12,0
1,'5','M','es_transportation',9.98,0
1,'4','F','es_transportation',21.16,0
1,'5','F','es_transportation',50.25,0
1,'5','M','es_transportation',36.16,0
1,'2','M','es_transportation',11.19,0
1,'5','M','es_transportation',57.83,0
1,'2','F','es_transportation',0.11,0
1,'3','M','es_transportation',22.16,0
1,'4','M','es_transportation',51.83,0
1,'4','M','es_transportation',33.66,0
1,'2','F','es_transportation',17.03,0
1,'5','M','es_transportation',20.66,0
1,'3','F','es_transportation',25.98,0
1,'4','M','es_hyper',14.38,0
1,'5','M','es_transportation',5.31,0
1,'2','F','es_food',73.73,0
1,'5','F','es_transportation',33.63,0
1,'4','M','es_transportation',32.59,0
1,'3','F','es_transportation',15.74,0
1,'3','M','es_transportation',32.75,0
1,'1','F','es_transportation',26.69,0
1,'5','F','es_transportation',4.02,0
1,'2','M','es_transportation',13.02,0
1,'3','M','es_transportation',50.31,0
1,'2','M','es_transportation',36.68,0
1,'4','F','es_wellnessandbeauty',55.52,0
1,'4','M','es_transportation',0.49,0
1,'2','F','es_transportation',37.03,0
1,'3','F','es_transportation',17.85,0
1,'6','M','es_transportation',63.28,0
1,'3','F','es_wellnessandbeauty',91.35,0
1,'3','M','es_transportation',40.83,0
1,'4','F','es_transportation',46.94,0
1,'3','F','es_transportation',30.47,0
1,'4','M','es_fashion',38.76,0
1,'2','M','es_transportation',34.78,0
1,'1','M','es_transportation',19.66,0
1,'4','F','es_transportation',16.85,0
1,'4','F','es_fashion',75.42,0
1,'2','M','es_transportation',35.47,0
1,'2','F','es_transportation',64.26,0
1,'2','M','es_transportation',15.73,0
1,'4','M','es_transportation',29.26,0
1,'2','F','es_wellnessandbeauty',66.56,0
1,'4','F','es_transportation',26.3,0
1,'2','M','es_transportation',15.53,0
1,'5','M','es_transportation',22.59,0
1,'2','F','es_transportation',11.8,0
1,'4','F','es_transportation',33.66,0
1,'3','M','es_transportation',12.88,0
1,'2','M','es_transportation',29.9,0
1,'3','F','es_transportation',41.93,0
1,'3','F','es_contents',82.37,0
1,'3','M','es_transportation',35.3,0
1,'1','F','es_transportation',30.72,0
1,'4','M','es_transportation',12.57,0
1,'2','M','es_sportsandtoys',78.74,0
1,'2','F','es_transportation',22.52,0
1,'2','F','es_transportation',20.58,0
1,'2','M','es_transportation',18.95,0
1,'2','F','es_wellnessandbeauty',13.06,0
1,'1','M','es_transportation',47.54,0
1,'4','M','es_transportation',46.62,0
1,'2','F','es_transportation',42.81,0
1,'6','F','es_transportation',18.58,0
1,'4','M','es_food',36.52,0
1,'6','F','es_transportation',66.49,0
1,'2','M','es_transportation',31.5,0
1,'4','M','es_transportation',0.75,0
1,'1','F','es_transportation',17.69,0
1,'2','F','es_transportation',24.75,0
1,'2','M','es_transportation',8.5,0
1,'2','F','es_transportation',6.75,0
1,'3','F','es_transportation',45.59,0
1,'2','F','es_transportation',44.56,0
1,'2','F','es_transportation',3.4,0
1,'2','M','es_transportation',32.89,0
1,'2','M','es_transportation',21.5,0
1,'4','F','es_transportation',26.31,0
1,'2','F','es_transportation',55.4,0
1,'2','M','es_transportation',77.03,0
1,'2','F','es_transportation',37.05,0
1,'1','M','es_transportation',21.62,0
1,'1','F','es_transportation',30.16,0
1,'2','F','es_transportation',31.35,0
1,'2','F','es_health',28.24,0
1,'3','M','es_transportation',34.77,0
1,'5','M','es_transportation',14.38,0
1,'2','M','es_transportation',8.11,0
1,'2','F','es_fashion',10.99,0
1,'3','F','es_transportation',35.38,0
1,'2','F','es_transportation',24.67,0
1,'3','F','es_transportation',52.47,0
1,'4','M','es_transportation',41.09,0
1,'1','M','es_transportation',5.35,0
1,'5','M','es_transportation',30.4,0
1,'3','F','es_transportation',17.3,0
1,'4','F','es_transportation',22.07,0
1,'3','F','es_fashion',105.19,0
1,'2','M','es_transportation',35.12,0
1,'1','M','es_transportation',21.65,0
1,'2','F','es_food',21.25,0
1,'1','F','es_transportation',50.1,0
1,'3','M','es_transportation',20.13,0
1,'2','F','es_transportation',41.74,0
1,'6','F','es_transportation',54.13,0
1,'3','F','es_transportation',30.66,0
1,'2','F','es_transportation',8.55,0
1,'5','M','es_transportation',5.29,0
1,'5','F','es_transportation',8.7,0
1,'2','M','es_transportation',26.38,0
1,'2','F','es_transportation',42.81,0
1,'1','F','es_transportation',8.43,0
1,'3','M','es_transportation',20.06,0
1,'6','F','es_transportation',29.51,0
1,'4','M','es_transportation',21.04,0
1,'6','M','es_transportation',6.04,0
1,'3','F','es_wellnessandbeauty',99.99,0
1,'3','M','es_transportation',55.78,0
1,'2','F','es_transportation',30.62,0
1,'5','M','es_hyper',21.13,0
1,'1','F','es_transportation',14.49,0
1,'4','M','es_hyper',49.52,0
1,'6','F','es_wellnessandbeauty',73.4,0
1,'2','F','es_transportation',41.11,0
1,'3','F','es_transportation',62.42,0
1,'2','M','es_transportation',15.13,0
1,'2','F','es_transportation',0.07,0
1,'4','F','es_transportation',52.83,0
1,'5','M','es_transportation',55.45,0
1,'3','M','es_transportation',5.13,0
1,'3','F','es_transportation',13.61,0
1,'3','F','es_fashion',10.13,0
1,'2','M','es_transportation',42.1,0
1,'5','F','es_wellnessandbeauty',24.69,0
1,'3','M','es_transportation',15.46,0
1,'2','M','es_transportation',53.74,0
1,'2','F','es_transportation',17.69,0
1,'5','M','es_transportation',2.64,0
1,'1','F','es_hyper',12.77,0
1,'4','F','es_transportation',14.97,0
1,'2','M','es_transportation',30.5,0
1,'3','M','es_transportation',22.11,0
1,'1','F','es_transportation',22.81,0
1,'4','F','es_transportation',12.83,0
1,'4','M','es_transportation',37.1,0
1,'3','F','es_transportation',5.62,0
1,'5','F','es_barsandrestaurants',46.16,0
1,'4','M','es_transportation',6.7,0
1,'2','M','es_transportation',27.95,0
1,'2','F','es_transportation',71.55,0
1,'2','F','es_transportation',28.33,0
1,'1','F','es_home',196.75,0
1,'1','F','es_transportation',22.85,0
1,'3','F','es_transportation',52.06,0
1,'3','F','es_transportation',51.03,0
1,'5','F','es_transportation',7.63,0
1,'4','M','es_contents',0.05,0
1,'2','F','es_transportation',1.88,0
1,'6','M','es_transportation',2.74,0
1,'6','F','es_transportation',27.35,0
1,'3','M','es_wellnessandbeauty',2.64,0
1,'2','F','es_food',3.62,0
1,'2','F','es_transportation',35.8,0
1,'5','M','es_transportation',23.96,0
1,'5','M','es_transportation',27.53,0
1,'6','F','es_transportation',12.08,0
1,'1','F','es_transportation',27.62,0
1,'2','F','es_transportation',26.9,0
1,'4','M','es_transportation',58.97,0
1,'1','F','es_transportation',23.52,0
1,'4','M','es_transportation',9.46,0
1,'4','M','es_transportation',10.89,0
1,'2','M','es_transportation',15.65,0
1,'2','F','es_transportation',40.16,0
1,'5','M','es_transportation',44.99,0
1,'3','F','es_transportation',51.1,0
1,'3','M','es_transportation',16.43,0
1,'3','M','es_transportation',5.69,0
1,'3','M','es_transportation',16.24,0
1,'3','F','es_transportation',3.41,0
1,'2','M','es_wellnessandbeauty',69.24,0
1,'5','F','es_transportation',45.92,0
1,'2','M','es_transportation',16.24,0
1,'2','M','es_transportation',62.73,0
1,'2','F','es_transportation',33.28,0
1,'1','F','es_food',27.64,0
1,'2','M','es_transportation',20.86,0
1,'4','F','es_transportation',22.69,0
1,'2','F','es_transportation',32.33,0
1,'4','F','es_transportation',1.44,0
1,'6','F','es_otherservices',104.48,0
1,'6','F','es_wellnessandbeauty',212.16,1
1,'1','F','es_wellnessandbeauty',329.13,1
1,'2','M','es_transportation',22.48,0
1,'5','M','es_transportation',37.1,0
1,'4','F','es_transportation',12.9,0
1,'2','F','es_transportation',34.03,0
1,'3','F','es_transportation',53.9,0
1,'3','F','es_transportation',33.99,0
1,'3','M','es_transportation',30.63,0
1,'2','F','es_transportation',29.58,0
1,'2','M','es_transportation',2.56,0
1,'2','M','es_transportation',43.75,0
1,'2','M','es_wellnessandbeauty',60.16,0
1,'3','F','es_transportation',40.05,0
1,'2','M','es_transportation',26.08,0
1,'2','M','es_transportation',6.51,0
1,'2','M','es_hyper',76.01,0
1,'4','M','es_otherservices',213.12,0
1,'3','F','es_transportation',29.01,0
1,'4','M','es_transportation',13.26,0
1,'5','M','es_transportation',36.85,0
1,'3','F','es_transportation',34.12,0
1,'2','M','es_transportation',15.82,0
1,'2','M','es_transportation',16.93,0
1,'2','F','es_transportation',23.58,0
1,'5','M','es_transportation',18.22,0
1,'5','M','es_transportation',49.07,0
1,'6','F','es_transportation',2.96,0
1,'1','M','es_transportation',32.72,0
1,'4','M','es_transportation',0.32,0
1,'3','F','es_transportation',46.17,0
1,'6','M','es_transportation',14.09,0
1,'5','M','es_transportation',51.66,0
1,'2','F','es_transportation',29.57,0
1,'1','M','es_transportation',19.19,0
1,'3','M','es_transportation',24.61,0
1,'3','F','es_transportation',11.7,0
1,'4','F','es_transportation',45.21,0
1,'1','M','es_transportation',31.75,0
1,'1','F','es_transportation',46.68,0
1,'2','M','es_transportation',77.01,0
1,'2','M','es_transportation',7.78,0
1,'5','F','es_transportation',35.36,0
1,'5','F','es_transportation',11.21,0
1,'2','M','es_transportation',10.71,0
1,'4','F','es_transportation',37.81,0
1,'2','F','es_hyper',44.19,0
1,'2','F','es_transportation',55.46,0
1,'5','F','es_transportation',44.91,0
1,'4','M','es_transportation',2.83,0
1,'3','F','es_transportation',2.1,0
1,'2','M','es_transportation',27.95,0
1,'5','M','es_wellnessandbeauty',39.71,0
1,'4','M','es_transportation',17.62,0
1,'4','M','es_fashion',30.53,0
1,'6','F','es_transportation',20.98,0
1,'6','F','es_transportation',5.9,0
1,'3','F','es_transportation',30.64,0
1,'4','F','es_transportation',4.48,0
1,'1','F','es_transportation',27.23,0
1,'1','M','es_transportation',5.96,0
1,'1','M','es_transportation',31.9,0
1,'3','F','es_transportation',22.99,0
1,'2','M','es_transportation',0.49,0
1,'4','M','es_transportation',39.32,0
1,'4','F','es_transportation',56.79,0
1,'2','M','es_food',85.1,0
1,'2','M','es_transportation',22.9,0
1,'2','M','es_transportation',43.35,0
1,'5','M','es_transportation',33.09,0
1,'2','F','es_transportation',48.69,0
1,'4','F','es_transportation',6.01,0
1,'2','M','es_transportation',31.44,0
1,'2','M','es_transportation',42.58,0
1,'5','M','es_transportation',50.9,0
1,'1','F','es_transportation',5.11,0
1,'2','M','es_transportation',34.39,0
1,'2','M','es_transportation',44.31,0
1,'4','F','es_transportation',33.06,0
1,'2','F','es_transportation',10.23,0
1,'2','F','es_wellnessandbeauty',19.29,0
1,'2','M','es_transportation',12.37,0
1,'2','F','es_transportation',17.99,0
1,'2','F','es_transportation',10.45,0
1,'5','M','es_transportation',45.96,0
1,'1','F','es_transportation',59.26,0
1,'5','F','es_transportation',7.08,0
1,'2','F','es_transportation',37.37,0
1,'1','F','es_barsandrestaurants',44.32,0
1,'6','F','es_transportation',14.87,0
1,'2','F','es_transportation',16.42,0
1,'2','F','es_transportation',44.27,0
1,'4','M','es_food',70.84,0
1,'3','M','es_transportation',34.5,0
1,'3','M','es_transportation',17.14,0
1,'4','F','es_transportation',57.91,0
1,'4','M','es_transportation',5.62,0
1,'3','M','es_transportation',46.08,0
1,'4','M','es_transportation',21.71,0
1,'2','M','es_transportation',31.63,0
1,'4','M','es_hyper',24.59,0
1,'2','M','es_transportation',5.3,0
1,'2','F','es_transportation',18.9,0
1,'3','M','es_transportation',14.91,0
1,'5','F','es_travel',3.08,0
1,'1','M','es_food',2.27,0
1,'3','M','es_transportation',3.39,0
1,'2','F','es_transportation',10.92,0
1,'2','F','es_wellnessandbeauty',15.12,0
1,'4','F','es_transportation',46.25,0
1,'3','F','es_transportation',18.03,0
1,'1','M','es_transportation',24.14,0
1,'2','M','es_transportation',53.82,0
1,'2','F','es_transportation',61.04,0
1,'2','F','es_transportation',30.26,0
1,'4','M','es_transportation',25.57,0
1,'2','M','es_transportation',32.8,0
1,'2','M','es_transportation',15.99,0
1,'4','M','es_transportation',40.18,0
1,'U','E','es_fashion',40.38,0
1,'3','F','es_transportation',7.61,0
1,'4','M','es_transportation',15.14,0
1,'4','F','es_transportation',15.16,0
1,'5','M','es_transportation',23.37,0
1,'2','F','es_transportation',28.67,0
1,'5','M','es_transportation',2.33,0
1,'4','F','es_transportation',39.98,0
1,'4','M','es_transportation',13.3,0
1,'4','M','es_transportation',19.15,0
1,'3','F','es_transportation',24.3,0
1,'4','M','es_transportation',43.41,0
1,'5','F','es_transportation',13.17,0
1,'3','M','es_transportation',12.72,0
1,'2','F','es_transportation',25.82,0
1,'5','F','es_wellnessandbeauty',96.19,0
1,'3','F','es_transportation',43.47,0
1,'2','F','es_transportation',14.61,0
1,'3','F','es_transportation',16.1,0
1,'3','M','es_food',17.59,0
1,'2','F','es_transportation',29.43,0
1,'4','M','es_transportation',6.21,0
1,'2','F','es_transportation',29.29,0
1,'3','M','es_transportation',33.75,0
1,'3','F','es_wellnessandbeauty',2.07,0
1,'3','F','es_transportation',24.39,0
1,'4','F','es_transportation',14.88,0
1,'3','F','es_hyper',46.14,0
1,'2','M','es_transportation',23.32,0
1,'2','F','es_transportation',41.46,0
1,'3','F','es_transportation',51.03,0
1,'3','F','es_transportation',26.45,0
1,'2','F','es_transportation',13.71,0
1,'2','M','es_transportation',52.26,0
1,'2','M','es_transportation',24.39,0
1,'1','F','es_transportation',37.37,0
1,'5','M','es_transportation',20.8,0
1,'2','F','es_transportation',43.81,0
1,'3','F','es_transportation',8.63,0
1,'1','M','es_transportation',2.11,0
1,'2','F','es_food',33.26,0
1,'2','M','es_transportation',1.86,0
1,'3','F','es_transportation',29.88,0
1,'3','F','es_transportation',8.3,0
1,'2','F','es_transportation',26.64,0
1,'4','F','es_transportation',6.33,0
1,'1','F','es_transportation',46.43,0
1,'1','F','es_transportation',28.75,0
1,'2','F','es_fashion',0.56,0
1,'2','M','es_health',49.94,0
1,'5','M','es_transportation',24.53,0
1,'6','M','es_transportation',64.29,0
1,'1','F','es_transportation',20.93,0
1,'2','M','es_transportation',4.42,0
1,'4','M','es_transportation',2.08,0
1,'1','M','es_transportation',51.07,0
1,'2','F','es_transportation',30.58,0
1,'3','F','es_barsandrestaurants',11.21,0
1,'4','M','es_transportation',20.4,0
1,'2','F','es_transportation',8.71,0
1,'2','F','es_wellnessandbeauty',113.39,0
1,'4','M','es_transportation',20.33,0
1,'2','F','es_transportation',2.24,0
1,'4','M','es_transportation',8.36,0
1,'2','M','es_transportation',18.94,0
1,'2','M','es_barsandrestaurants',57.2,0
1,'2','M','es_sportsandtoys',1.68,0
1,'1','F','es_transportation',50.33,0
1,'5','F','es_transportation',8.64,0
1,'2','F','es_transportation',45.63,0
1,'5','F','es_hotelservices',35.57,0
1,'2','F','es_transportation',16.98,0
1,'2','F','es_transportation',52.4,0
1,'3','F','es_transportation',62.23,0
1,'3','M','es_hyper',34.03,0
1,'1','F','es_sportsandtoys',131.53,0
1,'2','F','es_transportation',17.63,0
1,'5','M','es_health',76.08,0
1,'4','F','es_barsandrestaurants',32.03,0
1,'5','F','es_transportation',16.92,0
1,'4','F','es_transportation',21.79,0
1,'2','F','es_transportation',17.63,0
1,'2','M','es_hotelservices',168.74,0
1,'4','F','es_transportation',3.83,0
1,'2','F','es_transportation',42.35,0
1,'4','F','es_transportation',53.29,0
1,'3','M','es_transportation',41.84,0
1,'3','F','es_fashion',157.19,0
1,'2','F','es_barsandrestaurants',5.46,0
1,'2','F','es_transportation',37.45,0
1,'3','F','es_transportation',15.55,0
1,'1','M','es_transportation',41.2,0
1,'1','F','es_transportation',57.26,0
1,'3','F','es_transportation',5.32,0
1,'3','F','es_transportation',23.9,0
1,'3','M','es_transportation',49.71,0
1,'2','M','es_transportation',38.83,0
1,'2','F','es_transportation',32.9,0
1,'3','F','es_transportation',35.35,0
1,'3','M','es_transportation',30.34,0
1,'3','M','es_transportation',29.35,0
1,'2','F','es_transportation',50.51,0
1,'2','F','es_transportation',24.87,0
1,'3','M','es_transportation',49.53,0
1,'3','M','es_transportation',60.96,0
1,'2','M','es_barsandrestaurants',17.0,0
1,'3','F','es_transportation',38.8,0
1,'5','F','es_transportation',1.81,0
1,'1','M','es_transportation',8.27,0
1,'4','M','es_transportation',18.31,0
1,'5','F','es_transportation',35.73,0
1,'1','F','es_transportation',27.09,0
1,'2','M','es_transportation',22.19,0
1,'5','M','es_transportation',12.65,0
1,'4','F','es_transportation',18.76,0
1,'2','M','es_transportation',12.89,0
